Age,Department,JobRole,Attrition,CareerStage,CareerCluster,HierarchicalCluster,PromotionGapRatio,RoleStagnationIndex,TrainingIntensityScore,ManagerStabilityIndicator,CareerVelocityScore,SalaryGrowthProxy,PromotionGapRiskScore,PromotionGapRisk,RetentionOpportunityIndex,RetentionOpportunity,TrainingNeedIndicator,ManagerStability
40,Research & Development,Research Scientist,0,Senior Career,2,0,0.1,0.35,0.1,0.65,0.1,22,0.19999999999999998,Low,0.4016666666666666,Low,Needs Development,Lower Stability
35,Sales,Sales Executive,0,Mid Career,0,0,0.0,0.8,0.3,0.6,0.3,39,0.32000000000000006,Medium,0.5900000000000001,Medium,Needs Development,Lower Stability
53,Sales,Sales Representative,0,Mid Career,3,0,0.5714285714285714,1.0,0.42857142857142855,0.7142857142857143,0.15384615384615385,40,0.7428571428571429,High,0.8571428571428572,High,Needs Development,Higher Stability
45,Research & Development,Laboratory Technician,0,Senior Career,2,0,0.0,0.5294117647058824,0.11764705882352941,0.8823529411764706,0.1,36,0.21176470588235297,Low,0.4607843137254902,Low,Needs Development,Higher Stability
32,Sales,Sales Executive,0,Mid Career,2,0,0.3333333333333333,0.8888888888888888,0.2222222222222222,0.7777777777777778,0.3333333333333333,42,0.5555555555555556,High,0.7370370370370372,High,Needs Development,Higher Stability
29,Research & Development,Manufacturing Director,0,Mid Career,0,0,0.0,0.7,0.1,0.9,0.2,26,0.27999999999999997,Low,0.5466666666666666,Medium,Needs Development,Higher Stability
51,Research & Development,Manufacturing Director,0,Early Career,1,1,0.0,0.0,2.0,0.0,0.2,34,0.0,Low,0.13333333333333336,Low,Adequate,Lower Stability
58,Research & Development,Research Scientist,0,Early Career,1,1,0.0,0.0,3.0,0.0,0.1111111111111111,20,0.0,Low,0.1,Low,Adequate,Lower Stability
40,Sales,Sales Executive,0,Mid Career,2,0,0.16666666666666666,0.9166666666666666,0.16666666666666666,0.9166666666666666,0.2,33,0.4666666666666667,Medium,0.7027777777777777,High,Needs Development,Higher Stability
34,Sales,Sales Representative,0,Growth Stage,0,3,0.25,0.75,0.75,0.5,0.16666666666666666,18,0.45000000000000007,Medium,0.625,Medium,Adequate,Lower Stability
22,Research & Development,Research Scientist,0,Early Career,3,2,1.0,1.0,3.0,1.0,0.5,24,1.0,High,0.9,High,Adequate,Higher Stability
27,Research & Development,Research Scientist,0,Early Career,3,2,1.0,1.0,0.5,1.0,0.16666666666666666,18,1.0,High,0.9833333333333334,High,Adequate,Higher Stability
28,Research & Development,Research Scientist,0,Growth Stage,0,3,0.0,0.4,0.4,0.4,0.2,11,0.16000000000000003,Low,0.3866666666666667,Low,Needs Development,Lower Stability
57,Research & Development,Healthcare Representative,0,Growth Stage,0,3,0.2,0.6,0.4,0.8,0.25,48,0.36,Medium,0.5466666666666666,Medium,Needs Development,Higher Stability
27,Research & Development,Research Scientist,0,Early Career,0,3,0.0,1.0,2.0,1.0,1.0,15,0.4,Medium,0.6333333333333333,Medium,Adequate,Higher Stability
50,Research & Development,Manager,0,Growth Stage,3,2,0.8,0.8,1.0,0.8,0.23809523809523808,75,0.8,High,0.8066666666666666,High,Adequate,Higher Stability
41,Research & Development,Research Scientist,0,Mid Career,0,0,0.1111111111111111,0.8888888888888888,0.2222222222222222,0.8888888888888888,0.07692307692307693,12,0.4222222222222222,Medium,0.6703703703703704,High,Needs Development,Higher Stability
30,Sales,Sales Executive,0,Mid Career,2,3,0.7,0.9,0.2,0.4,0.25,36,0.78,High,0.8533333333333334,High,Needs Development,Lower Stability
38,Sales,Sales Executive,0,Mid Career,0,3,0.0,0.375,0.25,0.875,0.16666666666666666,44,0.15000000000000002,Low,0.37916666666666665,Low,Needs Development,Higher Stability
32,Research & Development,Research Scientist,0,Growth Stage,0,3,0.2,0.8,0.4,0.8,0.125,20,0.44000000000000006,Medium,0.6466666666666667,High,Needs Development,Higher Stability
27,Research & Development,Research Scientist,0,Growth Stage,0,3,0.2,0.4,0.6,0.2,0.16666666666666666,16,0.28,Medium,0.44000000000000006,Low,Adequate,Lower Stability
19,Sales,Sales Representative,1,Early Career,1,1,0.0,0.0,5.0,0.0,1.0,21,0.0,Low,0.03333333333333335,Low,Adequate,Lower Stability
36,Research & Development,Laboratory Technician,0,Mid Career,3,3,0.875,0.875,0.375,0.25,0.07692307692307693,12,0.875,High,0.8875,High,Needs Development,Lower Stability
30,Research & Development,Laboratory Technician,0,Mid Career,2,0,0.5,0.75,0.3333333333333333,0.8333333333333334,0.16666666666666666,22,0.6000000000000001,High,0.7138888888888889,High,Needs Development,Higher Stability
45,Sales,Sales Executive,0,Growth Stage,0,3,0.0,0.8,0.6,0.6,0.2222222222222222,22,0.32000000000000006,Medium,0.5800000000000001,Medium,Adequate,Lower Stability
56,Research & Development,Research Scientist,0,Early Career,3,2,1.0,1.0,1.5,1.0,0.05263157894736842,18,1.0,High,0.9500000000000001,High,Adequate,Higher Stability
33,Research & Development,Research Scientist,0,Growth Stage,0,3,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.25,14,0.13333333333333333,Low,0.34444444444444444,Low,Adequate,Higher Stability
19,Research & Development,Laboratory Technician,1,Early Career,1,1,1.0,0.0,3.0,0.0,1.0,22,0.6,High,0.4,Low,Adequate,Lower Stability
46,Sales,Sales Executive,0,Senior Career,2,0,0.625,0.5416666666666666,0.08333333333333333,0.2916666666666667,0.125,75,0.5916666666666667,High,0.6555555555555556,High,Needs Development,Lower Stability
38,Research & Development,Laboratory Technician,0,Early Career,3,2,1.0,1.0,1.5,0.5,0.5,12,1.0,High,0.9500000000000001,High,Adequate,Lower Stability
31,Research & Development,Research Scientist,0,Growth Stage,0,3,0.0,0.5,0.0,0.5,0.14285714285714285,23,0.2,Low,0.45,Low,Needs Development,Lower Stability
34,Research & Development,Research Scientist,0,Growth Stage,0,3,0.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0.1111111111111111,15,0.4666666666666667,Medium,0.6000000000000001,Medium,Adequate,Higher Stability
41,Sales,Sales Representative,1,Growth Stage,0,3,0.0,0.75,1.25,0.5,0.25,22,0.30000000000000004,Medium,0.5333333333333333,Medium,Adequate,Lower Stability
50,Research & Development,Laboratory Technician,0,Growth Stage,0,3,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.2,15,0.26666666666666666,Low,0.5111111111111111,Medium,Adequate,Higher Stability
53,Research & Development,Manufacturing Director,0,Growth Stage,0,3,0.25,0.5,0.75,0.75,0.4,22,0.35,Medium,0.5,Medium,Adequate,Higher Stability
33,Research & Development,Research Scientist,0,Mid Career,0,0,0.125,0.875,0.625,0.75,0.125,13,0.42500000000000004,Medium,0.6541666666666668,High,Adequate,Higher Stability
40,Research & Development,Manager,0,Senior Career,2,0,0.45,0.4,0.1,0.45,0.23809523809523808,70,0.43000000000000005,Medium,0.5316666666666667,Medium,Needs Development,Lower Stability
55,Research & Development,Research Director,0,Senior Career,2,0,0.08333333333333333,0.625,0.125,0.625,0.1388888888888889,55,0.3,Medium,0.5333333333333333,Medium,Needs Development,Lower Stability
34,Research & Development,Manufacturing Director,0,Mid Career,2,0,0.1,0.9,0.2,0.9,0.2,34,0.42000000000000004,Medium,0.6733333333333333,High,Needs Development,Higher Stability
51,Research & Development,Healthcare Representative,0,Mid Career,0,3,0.14285714285714285,1.0,0.8571428571428571,0.0,0.19047619047619047,72,0.4857142857142857,High,0.7142857142857143,High,Adequate,Lower Stability
52,Research & Development,Manager,0,Senior Career,2,0,0.3333333333333333,0.5454545454545454,0.15151515151515152,0.2727272727272727,0.14705882352941177,70,0.41818181818181815,Medium,0.5676767676767677,Medium,Needs Development,Lower Stability
27,Research & Development,Research Scientist,0,Mid Career,0,0,0.0,1.0,0.2857142857142857,0.42857142857142855,0.14285714285714285,16,0.4,Medium,0.6904761904761905,High,Needs Development,Lower Stability
35,Research & Development,Manufacturing Director,1,Early Career,0,3,0.0,0.0,1.0,1.0,0.25,26,0.0,Low,0.16666666666666669,Low,Adequate,Higher Stability
43,Research & Development,Research Scientist,0,Growth Stage,0,3,0.4,0.8,0.6,0.4,0.14285714285714285,14,0.56,High,0.7000000000000001,High,Adequate,Lower Stability
45,Research & Development,Manager,0,Senior Career,2,0,0.55,0.4,0.05,0.4,0.18181818181818182,92,0.49000000000000005,High,0.5633333333333334,Medium,Needs Development,Lower Stability
37,Research & Development,Research Scientist,0,Mid Career,0,0,0.125,0.875,0.375,0.875,0.125,12,0.42500000000000004,Medium,0.6625000000000001,High,Needs Development,Higher Stability
35,Research & Development,Laboratory Technician,0,Growth Stage,0,3,0.16666666666666666,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.2,22,0.23333333333333334,Low,0.38888888888888895,Low,Adequate,Lower Stability
42,Research & Development,Manufacturing Director,0,Growth Stage,0,3,0.0,0.6,1.0,0.4,0.18181818181818182,32,0.24,Low,0.4666666666666667,Low,Adequate,Lower Stability
38,Research & Development,Manufacturing Director,0,Early Career,1,1,0.0,0.0,3.0,0.0,0.14285714285714285,28,0.0,Low,0.1,Low,Adequate,Lower Stability
38,Research & Development,Manufacturing Director,0,Mid Career,0,0,0.14285714285714285,1.0,0.42857142857142855,1.0,0.2222222222222222,36,0.4857142857142857,High,0.7285714285714285,High,Needs Development,Higher Stability
27,Research & Development,Manufacturing Director,0,Early Career,3,2,1.0,1.0,0.5,0.0,0.3333333333333333,38,1.0,High,0.9833333333333334,High,Adequate,Lower Stability
49,Research & Development,Manufacturing Director,0,Mid Career,0,0,0.14285714285714285,1.0,0.0,1.0,0.2857142857142857,30,0.4857142857142857,High,0.7428571428571429,High,Needs Development,Higher Stability
34,Research & Development,Research Scientist,0,Growth Stage,0,3,0.4,0.6,0.8,0.0,0.2,17,0.48,High,0.5933333333333333,Medium,Adequate,Lower Stability
40,Research & Development,Laboratory Technician,0,Mid Career,0,3,0.42857142857142855,0.2857142857142857,0.2857142857142857,1.0,0.13333333333333333,30,0.3714285714285714,Medium,0.4619047619047619,Low,Needs Development,Higher Stability
38,Research & Development,Healthcare Representative,1,Early Career,1,1,0.0,0.0,2.0,0.0,0.11764705882352941,38,0.0,Low,0.13333333333333336,Low,Adequate,Lower Stability
29,Sales,Sales Executive,1,Mid Career,0,3,0.1,0.4,0.3,0.9,0.3,66,0.22000000000000003,Low,0.42000000000000004,Low,Needs Development,Higher Stability
22,Research & Development,Research Scientist,0,Growth Stage,0,3,0.5,0.5,0.5,0.5,0.25,16,0.5,High,0.5833333333333334,Medium,Adequate,Lower Stability
36,Research & Development,Laboratory Technician,0,Mid Career,0,3,0.125,0.125,0.25,0.875,0.125,13,0.125,Low,0.2916666666666667,Low,Needs Development,Higher Stability
40,Research & Development,Healthcare Representative,0,Growth Stage,0,3,0.0,0.6666666666666666,1.6666666666666667,0.6666666666666666,0.4,28,0.26666666666666666,Low,0.47777777777777775,Low,Adequate,Higher Stability
46,Research & Development,Healthcare Representative,0,Growth Stage,0,3,0.0,0.5,0.75,0.75,0.17647058823529413,48,0.2,Low,0.42500000000000004,Low,Adequate,Higher Stability
32,Sales,Sales Executive,1,Mid Career,2,0,0.6428571428571429,0.5714285714285714,0.14285714285714285,0.5714285714285714,0.21428571428571427,33,0.6142857142857143,High,0.6738095238095237,High,Needs Development,Lower Stability
30,Research & Development,Manufacturing Director,0,Mid Career,2,0,0.45454545454545453,0.7272727272727273,0.18181818181818182,0.7272727272727273,0.25,66,0.5636363636363637,High,0.693939393939394,High,Needs Development,Higher Stability
27,Sales,Sales Executive,0,Mid Career,0,0,0.0,1.0,0.2857142857142857,1.0,0.2857142857142857,28,0.4,Medium,0.6904761904761905,High,Needs Development,Higher Stability
51,Research & Development,Research Director,0,Mid Career,2,0,0.4,0.9,0.5,0.7,0.1875,48,0.6000000000000001,High,0.7533333333333334,High,Adequate,Higher Stability
30,Research & Development,Research Scientist,1,Growth Stage,0,3,0.0,0.4,1.0,0.8,0.125,11,0.16000000000000003,Low,0.3666666666666667,Low,Adequate,Higher Stability
41,Sales,Manager,0,Early Career,1,1,0.0,0.0,3.0,0.0,0.1875,54,0.0,Low,0.1,Low,Adequate,Lower Stability
30,Sales,Sales Executive,1,Growth Stage,0,3,0.0,0.5,0.8333333333333334,0.16666666666666666,0.2222222222222222,30,0.2,Low,0.4222222222222223,Low,Adequate,Lower Stability
29,Research & Development,Research Scientist,1,Growth Stage,0,3,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.8333333333333334,0.14285714285714285,14,0.23333333333333334,Low,0.4111111111111111,Low,Needs Development,Higher Stability
45,Sales,Sales Executive,0,Senior Career,2,0,0.631578947368421,0.3684210526315789,0.10526315789473684,0.42105263157894735,0.13043478260869565,36,0.5263157894736842,High,0.5701754385964912,Medium,Needs Development,Lower Stability
54,Sales,Sales Executive,0,Growth Stage,0,3,0.0,0.3333333333333333,0.6666666666666666,0.8333333333333334,0.125,28,0.13333333333333333,Low,0.34444444444444444,Low,Adequate,Higher Stability
36,Research & Development,Laboratory Technician,0,Mid Career,2,0,0.23076923076923078,0.8461538461538461,0.23076923076923078,0.5384615384615384,0.125,32,0.47692307692307695,High,0.6846153846153846,High,Needs Development,Lower Stability
33,Research & Development,Research Scientist,0,Growth Stage,0,3,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.14285714285714285,21,0.4666666666666667,Medium,0.6000000000000001,Medium,Adequate,Lower Stability
37,Research & Development,Research Director,0,Mid Career,0,0,0.0,0.8,0.1,0.7,0.3,42,0.32000000000000006,Medium,0.5966666666666667,Medium,Needs Development,Higher Stability
38,Sales,Sales Executive,0,Senior Career,2,0,0.3125,0.625,0.375,0.8125,0.17647058823529413,36,0.4375,Medium,0.59375,Medium,Needs Development,Higher Stability
31,Research & Development,Manufacturing Director,0,Growth Stage,0,3,0.2,0.8,0.4,0.8,0.3333333333333333,24,0.44000000000000006,Medium,0.6466666666666667,High,Needs Development,Higher Stability
59,Research & Development,Research Scientist,0,Early Career,1,1,0.0,0.0,6.0,0.0,0.14285714285714285,17,0.0,Low,0.0,Low,Adequate,Lower Stability
37,Sales,Sales Representative,0,Mid Career,2,0,0.5555555555555556,0.8888888888888888,0.2222222222222222,0.8888888888888888,0.07692307692307693,17,0.6888888888888889,High,0.8037037037037038,High,Needs Development,Higher Stability
29,Sales,Sales Executive,0,Mid Career,0,3,0.36363636363636365,0.9090909090909091,0.45454545454545453,0.09090909090909091,0.2727272727272727,42,0.5818181818181818,High,0.7484848484848485,High,Needs Development,Lower Stability
35,Sales,Sales Executive,0,Mid Career,0,0,0.0,0.7,0.3,0.8,0.3,42,0.27999999999999997,Low,0.54,Medium,Needs Development,Higher Stability
29,Research & Development,Research Scientist,1,Growth Stage,0,3,0.0,0.75,0.75,0.25,0.25,13,0.30000000000000004,Medium,0.55,Medium,Adequate,Lower Stability
52,Research & Development,Laboratory Technician,0,Early Career,3,2,1.0,1.0,1.5,1.0,0.16666666666666666,15,1.0,High,0.9500000000000001,High,Adequate,Higher Stability
42,Research & Development,Manager,0,Senior Career,2,0,0.5,0.7727272727272727,0.13636363636363635,0.6818181818181818,0.22727272727272727,55,0.6090909090909091,High,0.7318181818181818,High,Needs Development,Higher Stability
59,Human Resources,Human Resources,0,Early Career,3,2,1.0,1.0,1.0,1.0,0.14285714285714285,17,1.0,High,0.9666666666666668,High,Adequate,Higher Stability
50,Sales,Manager,0,Mid Career,0,3,0.0,0.0,0.42857142857142855,0.8571428571428571,0.15625,55,0.0,Low,0.18571428571428572,Low,Needs Development,Higher Stability
33,Research & Development,Laboratory Technician,1,Growth Stage,0,3,0.0,0.8,0.4,0.8,0.125,13,0.32000000000000006,Medium,0.5866666666666667,Medium,Needs Development,Higher Stability
43,Sales,Manager,0,Senior Career,2,0,0.058823529411764705,0.7647058823529411,0.17647058823529413,0.5294117647058824,0.18181818181818182,88,0.3411764705882353,Medium,0.5941176470588235,Medium,Needs Development,Lower Stability
33,Research & Development,Laboratory Technician,1,Mid Career,0,0,0.1111111111111111,0.7777777777777778,0.3333333333333333,0.7777777777777778,0.07692307692307693,20,0.37777777777777777,Medium,0.6111111111111112,Medium,Needs Development,Higher Stability
52,Sales,Manager,0,Senior Career,2,0,0.45454545454545453,0.21212121212121213,0.06060606060606061,0.36363636363636365,0.15151515151515152,90,0.35757575757575755,Medium,0.4404040404040404,Low,Needs Development,Lower Stability
32,Sales,Sales Representative,0,Growth Stage,0,3,0.25,0.75,1.25,0.5,0.16666666666666666,11,0.45000000000000007,Medium,0.6083333333333334,Medium,Adequate,Lower Stability
32,Research & Development,Laboratory Technician,1,Growth Stage,0,3,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.25,14,0.4666666666666667,Medium,0.6111111111111112,Medium,Adequate,Higher Stability
39,Research & Development,Laboratory Technician,0,Growth Stage,0,3,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.14285714285714285,14,0.4666666666666667,Medium,0.6222222222222222,Medium,Needs Development,Higher Stability
32,Sales,Sales Executive,0,Growth Stage,3,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,36,0.6666666666666666,High,0.7111111111111111,High,Adequate,Higher Stability
41,Research & Development,Research Scientist,0,Early Career,1,1,0.0,0.0,2.0,0.0,0.11764705882352941,32,0.0,Low,0.13333333333333336,Low,Adequate,Lower Stability
40,Research & Development,Research Scientist,0,Mid Career,2,0,0.4444444444444444,0.8888888888888888,0.3333333333333333,0.7777777777777778,0.2222222222222222,34,0.6222222222222222,High,0.7666666666666666,High,Needs Development,Higher Stability
45,Research & Development,Manager,0,Senior Career,0,0,0.041666666666666664,0.0,0.08333333333333333,0.2916666666666667,0.2,55,0.024999999999999998,Low,0.20972222222222225,Low,Needs Development,Lower Stability
31,Research & Development,Research Director,0,Early Career,3,2,1.0,1.0,1.5,1.0,0.3333333333333333,36,1.0,High,0.9500000000000001,High,Adequate,Higher Stability
33,Research & Development,Research Scientist,0,Early Career,0,3,0.0,1.0,1.0,1.0,0.5,13,0.4,Medium,0.6666666666666667,High,Adequate,Higher Stability
34,Research & Development,Manufacturing Director,0,Mid Career,2,0,0.45454545454545453,0.8181818181818182,0.2727272727272727,0.8181818181818182,0.15384615384615385,26,0.6000000000000001,High,0.7363636363636364,High,Needs Development,Higher Stability
37,Research & Development,Research Scientist,0,Growth Stage,0,3,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.058823529411764705,14,0.13333333333333333,Low,0.34444444444444444,Low,Adequate,Higher Stability
